text,label
timesnow democracy is in sale to phir chor kon ha bhai jo tmc log bjp mn shamil hore ha jis ko tum gali dete the t co f35cuo77fo,1
evm se banegi bjp ki sarkar t co pcmnzawkhk,0
meghshukla15 teri ankho ki namkeen mastiyaan teri hasi ki beparbah gustakiyaan teri julfo ki lahrati angdaiyaan t co vwkufcnxhj,0
sai pallavi92 asksaipallavi someone i know someone special is a huge fan of urs her name is nikhita can you plz say her hi,0
pjkanojia ansaraabbasi inshaallah in harami hindoun se ham aik aik muslim ka gin gin k badla len ge ye harami te t co o2pg7gxf7m,1
good morning facebook world as salaam alakium ramadan mubarak,0
technicalguruji bologuruji ap or nikhil ghumne gye ho na love you guruji,0
chitraaum problem vipaksh ki nahi unke aisho aaram ki hai unke liye to aaj tak toilet gas electricity mudda t co sfe4tczehg,1
unlimited earn money with roz dhan android app best earning app in india t co qfkt6acuuu t co ideoe4n45g,0
rt livestrongfree hi i m sad so pls don t talk to me unless you re going to buy me coffee or tell me i m pretty bc i m half a second away,1
kareenakapoorkhan our bebo beauty queen comes back with a bang in her ' dance india dance ' show as the super judg t co ldqapar8fv,2
rt kataii savage jaise social media par logo ko block kar sakte hai waise real life me kyu nhi,2
rt asli jacqueline dubai here we come cant wait to perform for u all with team dabangg orbiteventsdubai sunglowentertainment khalee,0
ashutosh83b aamaadmiparty bjp4india narendramodi smita sharma sardesairajdeep yadavtejashwi ghanshyamtiwari t co jdrqakl8qv,2
dunia mein gatia se gatia kam kar liye magar kabhi wow nice post thanks for sharing wali harkat nhi ki,2
satendrakumart madhutr33874906 akm42561907 rajanku19584875 ha bhai pta nahi ye perfectmishra kon tha jo sala e t co 52fquie3e7,2
richaanirudh kya dua du didi aapko es birthday pe meri umar bhi aapko lag jaye happiest birthday bhagwan aapko t co mgehjf26sx,0
in gujju families all the members love and care for each other all the time maandu koi ek jan padyu hoy pan k t co gkyjkjwf8b,2
aacrew ooooo looks like fun hope it's a great experience,2
j anyssa happy birthday boo crazy to think we met at like 9 years old and today you re turning 18 happy birthday t co wk52jmr0d2,0
dlommell lmao uhhh i ll work it off dawg,2
rt dhanushkraja 13 years of pudhupettai a true cult classic from the master film maker selvaraghavan will always feel proud to hav,0
nihayti chutiya log vo actors apni hi film ko leke mzaak nhi kr skte kya mentions mai ghus ke gaali deni h s t co ql8np3msp3,1
manakgupta priyankac19 qus ye hona chahiye desh me sabse bada paltu kaun hai or ss ko remove kar ke kajriwal ji naam dalo,2
oye unofficialgopi atram shatram dm close hua hai aankhe kharab nhi jo dikhai nhi de rha tumhari baate,2
rt happybacha the cutest punching bag scene itne pyaar se koi sry bole toh koi bhi pighal jae naamkarann avneil adiza t,0
anna ji ke andolan ko saphal kejriwalji ne hi banaya tha inke hatjane par aaj annaji kahan hain sabko pata hai t co pgq3wfbv9t,2
zeenewshindi jis insan ne hamare haak se hame juda kar diya vo mahtma nhi ho sakte mana ki ajadi se pahle unke t co b38g19jqts,1
shaziailmi politician ki tarah journalists ko bhi apni dukan chalani hai pahele bal thakeray ko galiya dete rahete t co t0pokrmktd,1
mbalulafikile congrats grootman yengwayo kutta my uncle would be proud of you yoh asizokuthukwa madoda kwezondlela,0
hussorks tmkoc ntf haan har episode khatarnak hota h,2
farahsyed07 g g mujy kahan smajh aye ga main tu nasmajh hn doodh peeta bacha hn smajhdar tu aik aap he hain m tco hx730vutcr,1
atif ppp arsched kion ye tumhari behen lay k bhag gaya hay salay barway,1
avantikads nidhinimitt badhai ho bhai aap jaise log hi poori nistha k sath modi ji ka sath de sakenge aasha t co wefl7jzz39,0
murtuzaspeaks shahid siddiqui civil war tumhare pichwade mein ghusse di jayegi sala gandhi ka ghulam,1
thinktankpmln7 nawaz choor ko q k us na sara pasa chora kr bahir la gya aj pakistan main bacho ka koi acha hospital nahi hai sala ganja,1
jhasanjay rahulgandhi tum sirf apni wajah se nahi haare ye jo tumne jhasanjay jaise log bhar rakhe hain na jinko t co e1n5m7wlrs,0
repost zee5premium masoomiyat ko sach ki zaroorat nahi hoti kyunki usse saccha kuch aur nahi hota kaafir prem t co 1v5wmqo3lw,0
hume tumse pyaar kitna ye hum nahin jaante good night yash sweet dreams love u a lot t co pptvktmmmd,0
sumita09445393 kahi aapka ishara is haramkhor bevichari besaram behaya kamina chutiya kalutosh ki tref to nhi mu t co mbx0amnkax,1
yadavpooja tum jaise logo ke hi karn sp ki ye halt hui hai jo jyada hi apne aap ko smjhdar smjhte hai par hote nh t co dyvtcoq0ba,1
weneedrahulgandhi for such entertainment up mein aisi mahilayen hai jo har saptah 1 bachcha paida kar sakti h t co 6rkikmdwmi,1
shuru ho gaya inka naatak modi keeps someone from bjp rss huh amit shah is home minister look what we have co t co q7bxjrqj8y,2
another chotu babie a whole cutie ilysm your mother is literally so beautiful too omg im always here if you need me,0
cricketaakash to be honest i love wasimakramlive and shoaib100mph the most i can never forget that wasim akra t co ysehdjp6pu,0
rldparty jis bjp ne jayant ko sansad banaya tha vahi jayant bjp ko dafan kar rha tha ab 5 saal masti se kaato p t co nqr6qzjp97,1
mahparasafdar gulbukhari yeh to germany ki wajha aj europe ka nam neo kutta hota,1
sarkarsani kabhi inki promotions per bhe ghor kijiay ga mulki awam ka paisa khatay hain or mohabbatain chor siahsat dano sy,0
mamataofficial didi aap ko jai shree ram me fasa k apna mota bhai amitshah bengal jeetne ki taiyari me lag gaya t co aohmpn65ci,2
laxmans23894110 maine apka feedback apni team ko forward kar diya hai aur ispe uchit action liya jayega kisi aur t co q9uhpkmncy,2
rssurjewala kahi bhi kuch bhi hone do zimmedar bjp ye chutiye ke nazar me abe itana hee khujli hai gaand me to a t co spw8ljbn5y,1
waseem bhai jab bhi ap free hon tou plz do post this selfie masha'allah it is truly lovely bhaiii i t co vclicgto5c,0
jashipur ka electri department world ka sabse matherchod he aur yeha ka local neta to puchiye mat,1
hansi andersen kyle howarth hope pray you are okay mate been on fire the last week for us,0
10k tweets done lagey raho solo motion mai bookbharatticketsnow,2
rt itsravid vishalrc007 iamrahulkanal beingsalmankhan aliabbaszafar atulreellife nikhilnamit itsbhushankumar bindasbhidu bharat,2
bila tafreeq jo bhi dolat e islamia pakistan k khilaf hy is ka sar kalam karna farz hy kisi ko ye haq nhi k t co f1t97kcqe0,2
rt bioyfriend today's episode was mind blowing amaalmallik sir aur meri nazar to aap per se hat hi nahi rahi thi this jacket suits,0
avanayy unmatured hai saale jo block karte hajn,1
rt actormadhavan hindu officer observes roza on behalf of ailing driver in maharashtra t co 3xuzpst7m1 god bless you,2
suspend manish sr65565321 vijayna89375273 wasiuddinsiddi1 hijde tu thakur nahi ho sakta,1
rt iamimranattari tamam aashiqan e rasool ko jumma mubarak ho t co 2k6almk5mc,0
sanjaynirupam tumhare 72000 pe thuk ke chale gaye sab fir bhi apni adat se baaj nahi aoge 55 saal congress ne raa t co 2bokx9gtii,1
dna parliament ko cannes samajh liya kya,2
tejkhuwa aapko bhi a win for all of us,2
khasta to bilkul nahi rehta balkay quetta me garam aur taaza naan khane ka concept hi nahi hai logon me thanday n t co 8kwdzdhara,2
prakashraaj bosidkie sharam karo kitna vote aayare tuje saale deposit be nahi mila sabse bade gaddara chutiye b t co pn0jhbozoq,1
ekthaengg anupampkher bakwas band karke odisha aake dekh k jao dara singh kaun tha pratap sarangi kaun hain t co 9nnep5ybiy,2
worldvictorioussaint america ke shri anderson ki bhavishyavani bharat ke dehat ka ek dharmik vyakti ek manav ek t co 9kfphh1dkl,2
rt aneei7 nandani manik tum yanha kyu aaye manik ager main nhi ata toh nandani ager tum nhi ate toh surprise surprise rahte lakin tu,2
kdpatelboss koi ni ayega bachane na bjp na modi khud ko majboot bnao video bnane se kuch ni hone vala vaise bh t co utcoplz2ue,2
train no 13425malda town express us train ki itni halat kharab he ki railway station ke koi bhi karm chari sun ne k t co 2skfboqpte,2
ravimla1857 adarniya ravi bhai sahab aap ko bjp ki jeet par bahut bahut subhkamnaye ab vesno devi mai ke darsan t co eitejsdyi0,2
modi gaddar 0 2 amit shah katil protection imriti bazi randdi lao piyush gabar rail bech de nirmala tatti loot le desh,1
beb ik ure stressed and shit but u got this aight i love you t co wcnypoxsj3,0
starlightion sirf varsha sweetkitten07 ye ashleel batein nahi hai sach hai,2
rt thealteria manmohan modi kuch bol bhi le bc t co ugfam83dbu,1
icc ko request ki thi humne wo kehtay hain match to lazmi khelna parega aisy 2 points nahi de sakty england ko t co 6j3fbpd6in,2
humorouslyvipul thanks bhai hum sab ghumi ghumi karte hue jaror full family ke sath aayege u rock bhai,0
nationalist om aap sab accha ho par ram rhim such banda hai inhe nikle t co 8bko6lcxtj,2
gau you rocks you won my heart love you t co 6kdvt8zdip,0
cnbc awaaz this is very bad to see that jdu and bjp are fighting internally for only their benefits and no party i t co v0psoihu57,2
shehzad ind narendramodi love to see the happiness on mothers face parmatma aise khushi har maa baap ko dae t co 36pmt2vst2,0
kaas sichai avm jal sansadhan vibhag k mantri ji bhi aam janmanas ki aawaj ko aap ki tarah hi sunte thanks so much t co wvn6gwppfe,2
pahale is desh se jativad khatm karo aarakshan khud b khud khatm ho jaega lekin wo tum logo se hoga nhi t co 2pdkpdxb7q,0
nascar opinion soory but thats not fun it's sad imho the play of format is stupid,1
meghna mj77 haha sach mein jhand life hai yar haha iam ready i want off from work for few days,1
guptanubhav1985 abe ye grievance forum bad me kholenge ye caravan ke discussion me tu apna tax ka rr kyu kar raha hai kya gupta ji d,1
rt majasuperstar thank you sis legendofluna totoo yan artista din naman nagdedecide sa mga projects na tatanggapin nila maja is more,2
vicky gilmour hmmmm not really sam is an outlaw so that is not something i admire in people even if most t co w1vbxfjeiq,2
mitalishah121 galt h god sb dekhta h,2
roflgandhi f i r k i pakka gobhiji ke emo vale scenes yahi likhta hoga,2
ptiislamabad1 ye jahalat nahi to aur kiya hy masoom bachon ko bhi adis horahi hy hiv vaba ki shakl akhtiar kar chu t co b7etndjg2y,2
24mysteriousgal aryavrta love jihad dharmantaran to khule aam ho raha hai fir kyu hinduo ke har tyohar pr ap t co ijtnoigpt3,1
lacunabyheart fathomlessx meri team to india hai lekin world cup na jeete bas,1
sejalkulkarni21 ranaayyub filhal poora india handkerchief apna sweat pooch raha hai dont worry 45 c temperature mubarak ho,1
sillyrhyme fashion karte hain lekin ladkiyon ki tarah yeh nahi bolte tune last gathering pe yehi saree lehen t co lf5b7aex4e,0
dharam vir dont we have sharia in the civillaw in india post shahbanocase supremecourtofindia is as helples t co nkhwzwixvv,2
thatquirkyhuman n7 nishant aur aise log to har jagah har topic par milenge jo har baat mai antinational bolne lag t co iwqnbilziw,2
project ka pap khatam hua ab sala theory kaun sambhalega i m dying t co wy3iu9h3cs,2
am thesss prasoontripat17 therealpcb tari maa ke chuth gando harami mother chod bhosrien k,1
gqindia rakulpreet you look absolutely stunning in whatever attire you choose it is a sheer reflection of your elegance,0
bro87nether taycoollol apollo aeries mdubzthelegit aww that's really cool thanks buddy,0
moronhumor gurgaonpolice abhi toh oath liya v nahi media ke sath peacefuls ka v agenda 2024 shuru ho gaya hai i t co 6mevmwf9qm,2
gaurav sundar one is skillfully unmatchable one is the goat clay court player and one is in the form of his life simple,0
arjun ram meghwal ji ke dusri baar mantri banaye jane par yashasvi pradhanmantri shree narendar modi ji avm rash t co mm0qwtrjr8,2
beingsalmankhan congratulations sir bharat ke liya nehi app or katrina swag se swagat song 750 million ke t co sp5plvy635,0
rt shabanais thank god shahrukh khan didn't take up lagaan movie offer aamirkhan was perfect in the movie it was an oscar worthy per,2
urmileshj kuchh nhi hoga media wale aur niche girenge janta ki nazaro me jaise unki chamchagiri aur dalali start h t co hw88qxhdzz,1
rt ianishchawla desi families love and care for each other in every moment bimaar ek hota h khichdii poora khaandan khta hai,0
pta nahi i never had lol join karke aur top position pe pahunch ke job chodna is sthg big humein mili h t co yxbfuk0j8d,1
itstacoos happy birthday g stay up mane,0
inam5688 loveisl06561149 best pathano r kashmiriyo k sah muqabla bazi khud k per pr kulhari marna ha,2
arunkumar783 railsamachar dg sir aapke munh se ye hawker ke bare safayi achhi nahi lagti hathi ke dant khane aur t co a2db5twlog,2
ashutosh83b bhai phela tu apana vikas kar la keju na q laat mar ka bhaga diya not a single party offered you t co ucfyktzszt,1
oh i also got a picture with the cool kids damn it's fun to keep up with this energy ans dhar vibamohan t co uchvnc3ety,0
beastboyshub bahi me apka bahut bara fan hun mera ek chhotasa youtube channel hai please bhai use subscribe mar digiye,2
desiipotato ji nahi dusra fc h phla insta ka shikaar ho gaya oh btw multi fandom x,2
desistupides rssurjewala incindia isko kehte hai haarne ka doura anap sanap bakwas karne lagte hai kejriwal ki tarah,1
bmf patriot syed algazi wishes dear laxmi agarwal a very happy birthday may allah bless you pihu with all the h t co zbxov8ekia,0
rt maheshk00844065 ashokda93408331 sant rampal ji maharaj se diksha lekar nasha mukt hoon aur apne jeevan ka khushal zindagi jiyo duniya,0
peaceforchange sohaib190 fouj ko zardarion or sharifo ki naslon ko phansi dainy k baray mai sochna chahyee,1
miantahir76 iftiahmadgul bbhuttozardari yeh kutte fauji tassub se bahir hain yeh 7 lacs pigs jo qoum ka haq maa t co vnqugzn06i,1
rt bakchodpanda98 so here is what tejasvi surya thinks is this is what narendramodi or bjp4india meant with sabka sath sabka vikas,2
srk worshipper kabhi apane tweets khud v padhti ho,2
this a whole republic eseng team ya bolo ee formilweng ke rraagwe t co nl3qybusen,0
offl lawrence akshaykumar rohitjswl01 iss kya toh aaj shayad dinner nhi bnega most chutiya critic,0
jai hind jai bharat narendramodi ji chunav prachar ki apni aakhari jansabha khargone mp me aap ne saaf kaha t co r1qua18c4s,2
me excuse me ye aap ki ticket gir gyi hai she thank you bhaiyya me bhaiyya mat boliye she blushi t co mttwrgrm1p,2
sherryrehman ohh bibi ki choti bibi larki bol larki oh bc hum danda dengy jo pakistan ka paisa khaya wapis kro ku t co vbrnoyylbn,2
rt silverhairmyg yoonmin fed us so much today a really beautiful day for yoonmin shippers we living our best lives right now t c,0
singhlsomya sahi pakri hoo pick send karana mujha all the best,0
maryamnsharif humne projects ka achar nhi dalna ik ne agar eent rakhi nhi toh hamare saro pe qarzey ki eent mari t co uzhuagumop,0
kashaffarooq2 sachi ni pta wo knsy maa bappp hain jo bachon ki esi batein b man lyty,2
rt gargashu2015 tangosince74 mzbazmi25 ujaad jaana tha jo anjuman aise toh itne salike se sjaaya kyun tha,2
rt frankkatlego gone mme how did a laptop get called molepolole someone once asked if i came ka molepolole and i said ke ko gae cause i,2
rt arsalankhabib1 hamidmirpak ham awam hain q k musalmano ne 1000 saal tak angrezon par hukmrani ki mager is k bad muslmano ki apis main,0
me can you get me food him what chu want me dont matter just food himbruh what chu want mejust get me food h t co pwydg7npwu,2
mohitmi05068616 i follow u you follow me we follow each other twitter pe swagat h apka,2
rt hamzadonna i ve never seen one bolan driver ko gandu nahi hai never one who doesn t drive like a complete chutiya,1
nahi hardik nahi abhi ' karne ' ka time nahi hai practice pe dhyaan de teamindia cwc19 t co vtlemv3tof,2
kaalateetham narendramodi rahulgandhi wht do you expect from boot lickers party of khao and khane do,1
rt singhpunches jaise hi modi ne aam muslims ka vishwas jeetne ko baat kahi to jhtt se muslims ke thekedaron ke pait mein maror uthne lag,0
